,expected,Predicted,F1Score,Accept,Change
7043,Acct_Gender,Acct_Gender,1,,
7044,Acct_Gender,Acct_Gender,1,,
7045,Acct_email,Acct_email,1,,
7046,Acct_DOB,Acct_DOB,1,,
7047,Acct_DOB,Acct_DOB,1,,
7048,Acct_City,Acct_LName,0.6,,
7049,Acct_MName,Acct_LName,0.9,,
7050,Acct_Gender,Acct_Gender,1,,
7051,Acct_City,Acct_DOB,0.9,,
7052,Acct_Addr1,Acct_Addr1,1,,
7053,Acct_State,Acct_State,1,,
7054,Acct_FName,Acct_FName,1,,
7055,Acct_Addr1,Acct_Addr1,1,,
7056,Acct_email,Acct_email,1,,
7057,Acct_Gender,Acct_Gender,1,,
7058,Acct_Addr1,Acct_Addr1,1,,
7059,Acct_UIDNo.,Acct_UIDNo.,1,,
7060,Acct_email,Acct_email,1,,
7061,Acct_City,Acct_DOB,0.9,,
7062,Acct_MName,Acct_FName,0.7,,
7063,Acct_phone,Acct_phone,1,,
7064,Acct_phone,Acct_phone,1,,
7065,Acct_LName,Acct_LName,1,,
7066,Acct_State,Acct_State,1,,
7067,Acct_Addr2,Acct_MName,0.4,,
7068,Acct_FName,Acct_LName,0.8,,
7069,Acct_Addr1,Acct_Addr1,1,,
7070,Acct_Addr1,Acct_Addr1,1,,
7071,Acct_Addr1,Acct_Addr1,1,,
7072,Acct_DOB,Acct_DOB,1,,
7073,Acct_State,Acct_State,1,,
7074,Acct_City,Acct_DOB,0.9,,
7075,Acct_DOB,Acct_DOB,1,,
7076,Acct_LName,Acct_LName,1,,
7077,Acct_MName,Acct_FName,0.7,,
7078,Acct_Gender,Acct_Gender,1,,
7079,Acct_Addr1,Acct_Addr1,1,,
7080,Acct_email,Acct_email,1,,
7081,Acct_Addr2,Acct_Addr2,1,,
7082,Acct_phone,Acct_phone,1,,
7083,Acct_DOB,Acct_DOB,1,,
7084,Acct_id,Acct_id,1,,
7085,Acct_UIDNo.,Acct_UIDNo.,1,,
7086,Acct_LName,Acct_FName,0.8,,
7087,Acct_MName,Acct_FName,0.7,,
7088,Acct_id,Acct_id,1,,
7089,Acct_Addr2,Acct_Addr2,1,,
7090,Acct_FName,Acct_LName,0.8,,
7091,Acct_Addr1,Acct_City,0.8,,
7092,Acct_Gender,Acct_Gender,1,,
7093,Acct_phone,Acct_phone,1,,
7094,Acct_FName,Acct_City,0.8,,
7095,Acct_Gender,Acct_Gender,1,,
7096,Acct_UIDNo.,Acct_UIDNo.,1,,
7097,Acct_FName,Acct_LName,0.8,,
7098,Acct_MName,Acct_MName,1,,
7099,Acct_phone,Acct_phone,1,,
7100,Acct_Addr1,Acct_Addr1,1,,
7101,Acct_LName,Acct_LName,1,,
7102,Acct_State,Acct_State,1,,
7103,Acct_UIDNo.,Acct_UIDNo.,1,,
7104,Acct_phone,Acct_phone,1,,
7105,Acct_Gender,Acct_Gender,1,,
7106,Acct_UIDNo.,Acct_UIDNo.,1,,
7107,Acct_Addr1,Acct_Addr1,1,,
7108,Acct_UIDNo.,Acct_UIDNo.,1,,
7109,Acct_Addr1,Acct_Addr1,1,,
7110,Acct_Gender,Acct_Gender,1,,
7111,Acct_MName,Acct_LName,0.9,,
7112,Acct_email,Acct_email,1,,
7113,Acct_FName,Acct_FName,1,,
7114,Acct_City,Acct_DOB,0.9,,
7115,Acct_LName,Acct_LName,1,,
7116,Acct_State,Acct_State,1,,
7117,Acct_email,Acct_email,1,,
7118,Acct_LName,Acct_LName,1,,
7119,Acct_id,Acct_id,1,,
7120,Acct_City,Acct_LName,0.6,,
7121,Acct_MName,Acct_City,0.5,,
7122,Acct_City,Acct_LName,0.6,,
7123,Acct_UIDNo.,Acct_UIDNo.,1,,
7124,Acct_State,Acct_State,1,,
7125,Acct_State,Acct_State,1,,
7126,Acct_DOB,Acct_DOB,1,,
7127,Acct_Addr1,Acct_Addr1,1,,
7128,Acct_FName,Acct_City,0.8,,
7129,Acct_MName,Acct_MName,1,,
7130,Acct_LName,Acct_LName,1,,
7131,Acct_Addr1,Acct_Addr1,1,,
7132,Acct_FName,Acct_FName,1,,
7133,Acct_Addr2,Acct_Addr2,1,,
7134,Acct_phone,Acct_phone,1,,
7135,Acct_id,Acct_id,1,,
7136,Acct_LName,Acct_FName,0.8,,
7137,Acct_FName,Acct_FName,1,,
7138,Acct_phone,Acct_phone,1,,
7139,Acct_FName,Acct_FName,1,,
7140,Acct_Addr2,Acct_Addr2,1,,
7141,Acct_DOB,Acct_DOB,1,,
7142,Acct_id,Acct_id,1,,
7143,Acct_Addr1,Acct_City,0.8,,
7144,Acct_FName,Acct_LName,0.8,,
7145,Acct_State,Acct_State,1,,
7146,Acct_City,Acct_DOB,0.9,,
7147,Acct_State,Acct_State,1,,
7148,Acct_phone,Acct_phone,1,,
7149,Acct_Addr2,Acct_MName,0.4,,
7150,Acct_Addr1,Acct_Addr1,1,,
7151,Acct_Addr2,Acct_Addr2,1,,
7152,Acct_MName,Acct_MName,1,,
7153,Acct_DOB,Acct_DOB,1,,
7154,Acct_email,Acct_email,1,,
7155,Acct_Gender,Acct_Gender,1,,
7156,Acct_email,Acct_email,1,,
7157,Acct_email,Acct_email,1,,
7158,Acct_DOB,Acct_DOB,1,,
7159,Acct_State,Acct_State,1,,
7160,Acct_City,Acct_UIDNo.,0.3,,
7161,Acct_State,Acct_State,1,,
7162,Acct_id,Acct_id,1,,
7163,Acct_FName,Acct_FName,1,,
7164,Acct_email,Acct_email,1,,
7165,Acct_Gender,Acct_Gender,1,,
7166,Acct_State,Acct_State,1,,
7167,Acct_MName,Acct_MName,1,,
7168,Acct_email,Acct_email,1,,
7169,Acct_email,Acct_email,1,,
7170,Acct_email,Acct_email,1,,
7171,Acct_FName,Acct_LName,0.8,,
7172,Acct_DOB,Acct_DOB,1,,
7173,Acct_email,Acct_email,1,,
7174,Acct_City,Acct_LName,0.6,,
7175,Acct_Addr1,Acct_Addr1,1,,
7176,Acct_Addr2,Acct_MName,0.4,,
7177,Acct_Addr2,Acct_Addr1,0.9,,
7178,Acct_City,Acct_City,1,,
7179,Acct_Addr1,Acct_Addr1,1,,
7180,Acct_Gender,Acct_Gender,1,,
7181,Acct_MName,Acct_MName,1,,
7182,Acct_MName,Acct_MName,1,,
7183,Acct_LName,Acct_FName,0.8,,
7184,Acct_MName,Acct_MName,1,,
7185,Acct_Addr2,Acct_MName,0.4,,
7186,Acct_MName,Acct_phone,0.5,,
7187,Acct_Gender,Acct_Gender,1,,
7188,Acct_email,Acct_email,1,,
7189,Acct_phone,Acct_phone,1,,
7190,Acct_Addr1,Acct_Addr1,1,,
7191,Acct_FName,Acct_FName,1,,
7192,Acct_Addr1,Acct_Addr1,1,,
7193,Acct_City,Acct_City,1,,
7194,Acct_Addr2,Acct_MName,0.4,,
7195,Acct_UIDNo.,Acct_UIDNo.,1,,
7196,Acct_FName,Acct_LName,0.8,,
7197,Acct_UIDNo.,Acct_UIDNo.,1,,
7198,Acct_Addr2,Acct_Addr2,1,,
7199,Acct_email,Acct_email,1,,
7200,Acct_LName,Acct_FName,0.8,,
7201,Acct_email,Acct_email,1,,
7202,Acct_Addr2,Acct_MName,0.4,,
7203,Acct_UIDNo.,Acct_UIDNo.,1,,
7204,Acct_DOB,Acct_DOB,1,,
7205,Acct_LName,Acct_LName,1,,
7206,Acct_City,Acct_id,0.1,,
7207,Acct_id,Acct_id,1,,
7208,Acct_Gender,Acct_Gender,1,,
7209,Acct_LName,Acct_LName,1,,
7210,Acct_email,Acct_email,1,,
7211,Acct_UIDNo.,Acct_UIDNo.,1,,
7212,Acct_Addr2,Acct_MName,0.4,,
7213,Acct_phone,Acct_phone,1,,
7214,Acct_State,Acct_State,1,,
7215,Acct_FName,Acct_FName,1,,
7216,Acct_FName,Acct_FName,1,,
7217,Acct_LName,Acct_LName,1,,
7218,Acct_FName,Acct_FName,1,,
7219,Acct_MName,Acct_FName,0.7,,
7220,Acct_State,Acct_State,1,,
7221,Acct_LName,Acct_LName,1,,
7222,Acct_id,Acct_id,1,,
7223,Acct_MName,Acct_MName,1,,
7224,Acct_DOB,Acct_DOB,1,,
7225,Acct_Gender,Acct_Gender,1,,
7226,Acct_email,Acct_email,1,,
7227,Acct_LName,Acct_LName,1,,
7228,Acct_Addr1,Acct_Addr1,1,,
7229,Acct_id,Acct_id,1,,
7230,Acct_UIDNo.,Acct_UIDNo.,1,,
7231,Acct_FName,Acct_LName,0.8,,
7232,Acct_UIDNo.,Acct_UIDNo.,1,,
7233,Acct_State,Acct_State,1,,
7234,Acct_City,Acct_UIDNo.,0.3,,
7235,Acct_LName,Acct_FName,0.8,,
7236,Acct_Addr2,Acct_Addr2,1,,
7237,Acct_DOB,Acct_DOB,1,,
7238,Acct_Addr2,Acct_Addr2,1,,
7239,Acct_MName,Acct_MName,1,,
7240,Acct_phone,Acct_phone,1,,
7241,Acct_State,Acct_State,1,,
7242,Acct_City,Acct_phone,0,,
7243,Acct_City,Acct_LName,0.6,,
7244,Acct_Addr1,Acct_Addr1,1,,
7245,Acct_Gender,Acct_Gender,1,,
7246,Acct_City,Acct_City,1,,
7247,Acct_FName,Acct_FName,1,,
7248,Acct_FName,Acct_FName,1,,
7249,Acct_State,Acct_State,1,,
7250,Acct_Gender,Acct_Gender,1,,
7251,Acct_Gender,Acct_Gender,1,,
7252,Acct_email,Acct_email,1,,
7253,Acct_MName,Acct_MName,1,,
7254,Acct_City,Acct_LName,0.6,,
7255,Acct_MName,Acct_MName,1,,
7256,Acct_Addr2,Acct_MName,0.4,,
7257,Acct_UIDNo.,Acct_UIDNo.,1,,
7258,Acct_LName,Acct_DOB,0.7,,
7259,Acct_UIDNo.,Acct_UIDNo.,1,,
7260,Acct_State,Acct_State,1,,
7261,Acct_Gender,Acct_Gender,1,,
7262,Acct_LName,Acct_FName,0.8,,
7263,Acct_FName,Acct_LName,0.8,,
7264,Acct_State,Acct_State,1,,
7265,Acct_FName,Acct_FName,1,,
7266,Acct_LName,Acct_FName,0.8,,
7267,Acct_FName,Acct_FName,1,,
7268,Acct_MName,Acct_LName,0.9,,
7269,Acct_email,Acct_email,1,,
7270,Acct_FName,Acct_FName,1,,
7271,Acct_City,Acct_id,0.1,,
7272,Acct_State,Acct_State,1,,
7273,Acct_LName,Acct_LName,1,,
7274,Acct_MName,Acct_LName,0.9,,
7275,Acct_Gender,Acct_Gender,1,,
7276,Acct_MName,Acct_MName,1,,
7277,Acct_FName,Acct_FName,1,,
7278,Acct_LName,Acct_FName,0.8,,
7279,Acct_LName,Acct_LName,1,,
7280,Acct_email,Acct_email,1,,
7281,Acct_LName,Acct_LName,1,,
7282,Acct_FName,Acct_LName,0.8,,
7283,Acct_DOB,Acct_DOB,1,,
7284,Acct_DOB,Acct_DOB,1,,
7285,Acct_UIDNo.,Acct_UIDNo.,1,,
7286,Acct_Gender,Acct_Gender,1,,
7287,Acct_MName,Acct_MName,1,,
7288,Acct_MName,Acct_LName,0.9,,
7289,Acct_MName,Acct_MName,1,,
7290,Acct_Addr1,Acct_Addr2,0.9,,
7291,Acct_MName,Acct_MName,1,,
7292,Acct_email,Acct_email,1,,
7293,Acct_LName,Acct_LName,1,,
7294,Acct_email,Acct_email,1,,
7295,Acct_id,Acct_id,1,,
7296,Acct_email,Acct_email,1,,
7297,Acct_LName,Acct_FName,0.8,,
7298,Acct_id,Acct_id,1,,
7299,Acct_Gender,Acct_Gender,1,,
7300,Acct_FName,Acct_FName,1,,
7301,Acct_LName,Acct_LName,1,,
7302,Acct_MName,Acct_id,0.6,,
7303,Acct_DOB,Acct_DOB,1,,
7304,Acct_phone,Acct_phone,1,,
7305,Acct_Gender,Acct_Gender,1,,
7306,Acct_UIDNo.,Acct_UIDNo.,1,,
7307,Acct_MName,Acct_MName,1,,
7308,Acct_Addr1,Acct_Addr1,1,,
7309,Acct_Gender,Acct_Gender,1,,
7310,Acct_LName,Acct_LName,1,,
7311,Acct_LName,Acct_LName,1,,
7312,Acct_LName,Acct_LName,1,,
7313,Acct_LName,Acct_LName,1,,
7314,Acct_MName,Acct_MName,1,,
7315,Acct_phone,Acct_phone,1,,
7316,Acct_DOB,Acct_DOB,1,,
7317,Acct_phone,Acct_phone,1,,
7318,Acct_id,Acct_id,1,,
7319,Acct_DOB,Acct_DOB,1,,
7320,Acct_UIDNo.,Acct_UIDNo.,1,,
7321,Acct_DOB,Acct_DOB,1,,
7322,Acct_DOB,Acct_DOB,1,,
7323,Acct_FName,Acct_FName,1,,
7324,Acct_Gender,Acct_Gender,1,,
7325,Acct_MName,Acct_FName,0.7,,
7326,Acct_Gender,Acct_Gender,1,,
7327,Acct_Addr2,Acct_Addr2,1,,
7328,Acct_City,Acct_FName,0.8,,
7329,Acct_State,Acct_State,1,,
7330,Acct_DOB,Acct_DOB,1,,
7331,Acct_Addr2,Acct_Addr2,1,,
7332,Acct_DOB,Acct_DOB,1,,
7333,Acct_State,Acct_State,1,,
7334,Acct_email,Acct_email,1,,
7335,Acct_phone,Acct_phone,1,,
7336,Acct_Addr1,Acct_Addr1,1,,
7337,Acct_Gender,Acct_Gender,1,,
7338,Acct_City,Acct_id,0.1,,
7339,Acct_FName,Acct_FName,1,,
7340,Acct_UIDNo.,Acct_UIDNo.,1,,
7341,Acct_phone,Acct_phone,1,,
7342,Acct_email,Acct_email,1,,
7343,Acct_id,Acct_id,1,,
7344,Acct_Addr2,Acct_MName,0.4,,
7345,Acct_email,Acct_email,1,,
7346,Acct_UIDNo.,Acct_UIDNo.,1,,
7347,Acct_Gender,Acct_Gender,1,,
7348,Acct_Gender,Acct_Gender,1,,
7349,Acct_State,Acct_State,1,,
7350,Acct_id,Acct_id,1,,
7351,Acct_DOB,Acct_DOB,1,,
7352,Acct_id,Acct_id,1,,
7353,Acct_Addr1,Acct_Addr1,1,,
7354,Acct_Addr2,Acct_Addr2,1,,
7355,Acct_UIDNo.,Acct_UIDNo.,1,,
7356,Acct_State,Acct_State,1,,
7357,Acct_Addr2,Acct_Addr2,1,,
7358,Acct_id,Acct_id,1,,
7359,Acct_UIDNo.,Acct_UIDNo.,1,,
7360,Acct_FName,Acct_LName,0.8,,
7361,Acct_FName,Acct_FName,1,,
7362,Acct_DOB,Acct_DOB,1,,
7363,Acct_UIDNo.,Acct_UIDNo.,1,,
7364,Acct_City,Acct_City,1,,
7365,Acct_id,Acct_id,1,,
7366,Acct_Addr2,Acct_MName,0.4,,
7367,Acct_phone,Acct_phone,1,,
7368,Acct_Gender,Acct_Gender,1,,
7369,Acct_DOB,Acct_DOB,1,,
7370,Acct_Gender,Acct_Gender,1,,
7371,Acct_LName,Acct_FName,0.8,,
7372,Acct_City,Acct_City,1,,
7373,Acct_UIDNo.,Acct_UIDNo.,1,,
7374,Acct_Addr2,Acct_Addr2,1,,
7375,Acct_LName,Acct_City,0.6,,
7376,Acct_UIDNo.,Acct_UIDNo.,1,,
7377,Acct_UIDNo.,Acct_UIDNo.,1,,
7378,Acct_Addr2,Acct_MName,0.4,,
7379,Acct_Addr1,Acct_Addr1,1,,
7380,Acct_UIDNo.,Acct_UIDNo.,1,,
7381,Acct_City,Acct_LName,0.6,,
7382,Acct_Addr1,Acct_Addr1,1,,
7383,Acct_LName,Acct_FName,0.8,,
7384,Acct_MName,Acct_FName,0.7,,
7385,Acct_Addr1,Acct_Addr1,1,,
7386,Acct_email,Acct_email,1,,
7387,Acct_FName,Acct_LName,0.8,,
7388,Acct_City,Acct_City,1,,
7389,Acct_Gender,Acct_Gender,1,,
7390,Acct_State,Acct_State,1,,
7391,Acct_Addr2,Acct_Addr1,0.9,,
7392,Acct_FName,Acct_City,0.8,,
7393,Acct_Addr1,Acct_Addr1,1,,
7394,Acct_Addr1,Acct_Addr1,1,,
7395,Acct_email,Acct_email,1,,
7396,Acct_phone,Acct_phone,1,,
7397,Acct_State,Acct_State,1,,
7398,Acct_Addr1,Acct_Addr1,1,,
7399,Acct_FName,Acct_FName,1,,
7400,Acct_LName,Acct_LName,1,,
7401,Acct_phone,Acct_phone,1,,
7402,Acct_DOB,Acct_DOB,1,,
7403,Acct_City,Acct_phone,0,,
7404,Acct_email,Acct_email,1,,
7405,Acct_Gender,Acct_Gender,1,,
7406,Acct_email,Acct_email,1,,
7407,Acct_Addr1,Acct_Addr1,1,,
7408,Acct_UIDNo.,Acct_UIDNo.,1,,
7409,Acct_Addr2,Acct_MName,0.4,,
7410,Acct_LName,Acct_LName,1,,
7411,Acct_FName,Acct_LName,0.8,,
7412,Acct_Addr2,Acct_MName,0.4,,
7413,Acct_Addr2,Acct_Addr2,1,,
7414,Acct_id,Acct_id,1,,
7415,Acct_FName,Acct_FName,1,,
7416,Acct_City,Acct_City,1,,
7417,Acct_phone,Acct_phone,1,,
7418,Acct_id,Acct_id,1,,
7419,Acct_Addr1,Acct_Addr1,1,,
7420,Acct_MName,Acct_MName,1,,
7421,Acct_State,Acct_State,1,,
7422,Acct_FName,Acct_LName,0.8,,
7423,Acct_Addr1,Acct_Addr1,1,,
7424,Acct_LName,Acct_LName,1,,
7425,Acct_id,Acct_id,1,,
7426,Acct_State,Acct_State,1,,
7427,Acct_Addr1,Acct_Addr1,1,,
7428,Acct_email,Acct_email,1,,
7429,Acct_City,Acct_id,0.1,,
7430,Acct_State,Acct_State,1,,
7431,Acct_DOB,Acct_DOB,1,,
7432,Acct_LName,Acct_FName,0.8,,
7433,Acct_Gender,Acct_Gender,1,,
7434,Acct_UIDNo.,Acct_UIDNo.,1,,
7435,Acct_City,Acct_LName,0.6,,
7436,Acct_MName,Acct_MName,1,,
7437,Acct_FName,Acct_LName,0.8,,
7438,Acct_State,Acct_State,1,,
7439,Acct_LName,Acct_LName,1,,
7440,Acct_Addr1,Acct_Addr1,1,,
7441,Acct_phone,Acct_phone,1,,
7442,Acct_MName,Acct_MName,1,,
7443,Acct_Gender,Acct_Gender,1,,
7444,Acct_Gender,Acct_Gender,1,,
7445,Acct_Gender,Acct_Gender,1,,
7446,Acct_Addr1,Acct_Addr1,1,,
7447,Acct_FName,Acct_LName,0.8,,
7448,Acct_UIDNo.,Acct_UIDNo.,1,,
7449,Acct_UIDNo.,Acct_UIDNo.,1,,
7450,Acct_FName,Acct_LName,0.8,,
7451,Acct_UIDNo.,Acct_UIDNo.,1,,
7452,Acct_Addr1,Acct_Addr1,1,,
7453,Acct_Addr1,Acct_Addr1,1,,
7454,Acct_FName,Acct_FName,1,,
7455,Acct_LName,Acct_FName,0.8,,
7456,Acct_Addr2,Acct_Addr2,1,,
7457,Acct_MName,Acct_MName,1,,
7458,Acct_Addr1,Acct_Addr1,1,,
7459,Acct_id,Acct_id,1,,
7460,Acct_Addr2,Acct_Addr1,0.9,,
7461,Acct_MName,Acct_MName,1,,
7462,Acct_phone,Acct_phone,1,,
7463,Acct_id,Acct_id,1,,
7464,Acct_email,Acct_email,1,,
7465,Acct_DOB,Acct_DOB,1,,
7466,Acct_City,Acct_UIDNo.,0.3,,
7467,Acct_Addr2,Acct_Addr2,1,,
7468,Acct_Addr1,Acct_Addr2,0.9,,
7469,Acct_phone,Acct_phone,1,,
7470,Acct_State,Acct_State,1,,
7471,Acct_email,Acct_email,1,,
7472,Acct_id,Acct_id,1,,
7473,Acct_City,Acct_id,0.1,,
7474,Acct_City,Acct_LName,0.6,,
7475,Acct_LName,Acct_LName,1,,
7476,Acct_UIDNo.,Acct_UIDNo.,1,,
7477,Acct_City,Acct_id,0.1,,
7478,Acct_LName,Acct_LName,1,,
7479,Acct_LName,Acct_LName,1,,
7480,Acct_City,Acct_City,1,,
7481,Acct_State,Acct_State,1,,
7482,Acct_id,Acct_id,1,,
7483,Acct_email,Acct_email,1,,
7484,Acct_UIDNo.,Acct_UIDNo.,1,,
7485,Acct_DOB,Acct_DOB,1,,
7486,Acct_id,Acct_id,1,,
7487,Acct_Addr2,Acct_MName,0.4,,
7488,Acct_Addr2,Acct_Addr2,1,,
7489,Acct_City,Acct_City,1,,
7490,Acct_DOB,Acct_DOB,1,,
7491,Acct_FName,Acct_City,0.8,,
7492,Acct_State,Acct_State,1,,
7493,Acct_Addr2,Acct_Addr2,1,,
7494,Acct_Addr1,Acct_Addr2,0.9,,
7495,Acct_FName,Acct_FName,1,,
7496,Acct_DOB,Acct_DOB,1,,
7497,Acct_FName,Acct_FName,1,,
7498,Acct_UIDNo.,Acct_UIDNo.,1,,
7499,Acct_LName,Acct_DOB,0.7,,
7500,Acct_MName,Acct_MName,1,,
7501,Acct_Addr2,Acct_MName,0.4,,
7502,Acct_phone,Acct_phone,1,,
7503,Acct_id,Acct_id,1,,
7504,Acct_phone,Acct_phone,1,,
7505,Acct_Addr2,Acct_Addr2,1,,
7506,Acct_id,Acct_id,1,,
7507,Acct_State,Acct_State,1,,
7508,Acct_email,Acct_email,1,,
7509,Acct_State,Acct_State,1,,
7510,Acct_State,Acct_State,1,,
7511,Acct_Addr2,Acct_Addr2,1,,
7512,Acct_Addr1,Acct_Addr2,0.9,,
7513,Acct_MName,Acct_MName,1,,
7514,Acct_phone,Acct_phone,1,,
7515,Acct_Addr1,Acct_Addr1,1,,
7516,Acct_DOB,Acct_DOB,1,,
7517,Acct_City,Acct_UIDNo.,0.3,,
7518,Acct_DOB,Acct_DOB,1,,
7519,Acct_DOB,Acct_DOB,1,,
7520,Acct_FName,Acct_LName,0.8,,
7521,Acct_State,Acct_State,1,,
7522,Acct_email,Acct_email,1,,
7523,Acct_State,Acct_State,1,,
7524,Acct_id,Acct_id,1,,
7525,Acct_Addr2,Acct_Addr2,1,,
7526,Acct_Addr1,Acct_Addr1,1,,
7527,Acct_id,Acct_id,1,,
7528,Acct_DOB,Acct_DOB,1,,
7529,Acct_DOB,Acct_DOB,1,,
7530,Acct_id,Acct_id,1,,
7531,Acct_MName,Acct_MName,1,,
7532,Acct_UIDNo.,Acct_UIDNo.,1,,
7533,Acct_MName,Acct_MName,1,,
7534,Acct_UIDNo.,Acct_UIDNo.,1,,
7535,Acct_UIDNo.,Acct_UIDNo.,1,,
7536,Acct_LName,Acct_FName,0.8,,
7537,Acct_FName,Acct_LName,0.8,,
7538,Acct_DOB,Acct_DOB,1,,
7539,Acct_UIDNo.,Acct_UIDNo.,1,,
7540,Acct_DOB,Acct_DOB,1,,
7541,Acct_phone,Acct_phone,1,,
7542,Acct_DOB,Acct_DOB,1,,
7543,Acct_City,Acct_City,1,,
7544,Acct_MName,Acct_MName,1,,
7545,Acct_City,Acct_LName,0.6,,
7546,Acct_id,Acct_id,1,,
7547,Acct_Gender,Acct_Gender,1,,
7548,Acct_phone,Acct_phone,1,,
7549,Acct_FName,Acct_LName,0.8,,
7550,Acct_DOB,Acct_DOB,1,,
7551,Acct_UIDNo.,Acct_UIDNo.,1,,
7552,Acct_id,Acct_id,1,,
7553,Acct_Gender,Acct_Gender,1,,
7554,Acct_id,Acct_id,1,,
7555,Acct_City,Acct_DOB,0.9,,
7556,Acct_Addr2,Acct_Addr2,1,,
7557,Acct_UIDNo.,Acct_UIDNo.,1,,
7558,Acct_City,Acct_City,1,,
7559,Acct_MName,Acct_MName,1,,
7560,Acct_UIDNo.,Acct_UIDNo.,1,,
7561,Acct_FName,Acct_FName,1,,
7562,Acct_Addr2,Acct_Addr2,1,,
7563,Acct_Addr1,Acct_Addr1,1,,
7564,Acct_MName,Acct_MName,1,,
7565,Acct_LName,Acct_FName,0.8,,
7566,Acct_Gender,Acct_Gender,1,,
7567,Acct_Addr2,Acct_Addr2,1,,
7568,Acct_State,Acct_State,1,,
7569,Acct_LName,Acct_FName,0.8,,
7570,Acct_State,Acct_State,1,,
7571,Acct_Gender,Acct_Gender,1,,
7572,Acct_State,Acct_State,1,,
7573,Acct_id,Acct_id,1,,
7574,Acct_State,Acct_State,1,,
7575,Acct_FName,Acct_LName,0.8,,
7576,Acct_Addr1,Acct_Addr2,0.9,,
7577,Acct_Addr1,Acct_Addr1,1,,
7578,Acct_Gender,Acct_Gender,1,,
7579,Acct_Gender,Acct_Gender,1,,
7580,Acct_id,Acct_id,1,,
7581,Acct_email,Acct_email,1,,
7582,Acct_id,Acct_id,1,,
7583,Acct_State,Acct_State,1,,
7584,Acct_FName,Acct_LName,0.8,,
7585,Acct_DOB,Acct_DOB,1,,
7586,Acct_MName,Acct_MName,1,,
7587,Acct_id,Acct_id,1,,
7588,Acct_City,Acct_City,1,,
7589,Acct_id,Acct_id,1,,
7590,Acct_DOB,Acct_DOB,1,,
7591,Acct_City,Acct_LName,0.6,,
7592,Acct_Addr2,Acct_MName,0.4,,
7593,Acct_City,Acct_id,0.1,,
7594,Acct_phone,Acct_phone,1,,
7595,Acct_Gender,Acct_Gender,1,,
7596,Acct_UIDNo.,Acct_UIDNo.,1,,
7597,Acct_DOB,Acct_DOB,1,,
7598,Acct_City,Acct_DOB,0.9,,
7599,Acct_Addr2,Acct_Addr2,1,,
7600,Acct_City,Acct_LName,0.6,,
7601,Acct_UIDNo.,Acct_UIDNo.,1,,
7602,Acct_FName,Acct_LName,0.8,,
7603,Acct_Gender,Acct_Gender,1,,
7604,Acct_id,Acct_id,1,,
7605,Acct_Gender,Acct_Gender,1,,
7606,Acct_DOB,Acct_DOB,1,,
7607,Acct_MName,Acct_MName,1,,
7608,Acct_UIDNo.,Acct_UIDNo.,1,,
7609,Acct_Addr1,Acct_Addr1,1,,
7610,Acct_City,Acct_id,0.1,,
7611,Acct_DOB,Acct_DOB,1,,
7612,Acct_LName,Acct_LName,1,,
7613,Acct_State,Acct_State,1,,
7614,Acct_City,Acct_City,1,,
7615,Acct_FName,Acct_FName,1,,
7616,Acct_DOB,Acct_DOB,1,,
7617,Acct_phone,Acct_phone,1,,
7618,Acct_Addr1,Acct_Addr2,0.9,,
7619,Acct_DOB,Acct_DOB,1,,
7620,Acct_FName,Acct_LName,0.8,,
7621,Acct_email,Acct_email,1,,
7622,Acct_Addr1,Acct_Addr1,1,,
7623,Acct_State,Acct_State,1,,
7624,Acct_Addr1,Acct_Addr1,1,,
7625,Acct_DOB,Acct_DOB,1,,
7626,Acct_DOB,Acct_DOB,1,,
7627,Acct_MName,Acct_MName,1,,
7628,Acct_Addr1,Acct_Addr1,1,,
7629,Acct_UIDNo.,Acct_UIDNo.,1,,
7630,Acct_Addr1,Acct_Addr1,1,,
7631,Acct_Addr2,Acct_MName,0.4,,
7632,Acct_MName,Acct_State,0.9,,
7633,Acct_State,Acct_State,1,,
7634,Acct_Addr2,Acct_Addr2,1,,
7635,Acct_City,Acct_City,1,,
7636,Acct_Gender,Acct_Gender,1,,
7637,Acct_id,Acct_id,1,,
7638,Acct_MName,Acct_LName,0.9,,
7639,Acct_MName,Acct_MName,1,,
7640,Acct_UIDNo.,Acct_UIDNo.,1,,
7641,Acct_email,Acct_email,1,,
7642,Acct_Addr1,Acct_City,0.8,,
7643,Acct_MName,Acct_LName,0.9,,
7644,Acct_Addr2,Acct_MName,0.4,,
7645,Acct_Addr2,Acct_MName,0.4,,
7646,Acct_FName,Acct_FName,1,,
7647,Acct_Addr2,Acct_Addr2,1,,
7648,Acct_LName,Acct_FName,0.8,,
7649,Acct_DOB,Acct_DOB,1,,
7650,Acct_MName,Acct_MName,1,,
7651,Acct_FName,Acct_FName,1,,
7652,Acct_MName,Acct_FName,0.7,,
7653,Acct_FName,Acct_City,0.8,,
7654,Acct_UIDNo.,Acct_UIDNo.,1,,
7655,Acct_MName,Acct_MName,1,,
7656,Acct_phone,Acct_phone,1,,
7657,Acct_MName,Acct_City,0.5,,
7658,Acct_State,Acct_State,1,,
7659,Acct_Addr1,Acct_Addr2,0.9,,
7660,Acct_UIDNo.,Acct_UIDNo.,1,,
7661,Acct_Addr2,Acct_MName,0.4,,
7662,Acct_email,Acct_email,1,,
7663,Acct_State,Acct_State,1,,
7664,Acct_Addr1,Acct_Addr1,1,,
